event_id,user_id,event_type,description,category,direction,amount,currency,event_date,settlement_date,status,linked_event_id,flexibility,minimum_allowed_amount,resolved_amount,amount_inr,has_image_evidence
event_196,user_03,subscription,Video streaming plan,streaming,debit,117800.0,IDR,2019-05-11,2019-05-11,settled,,reducible_or_stoppable,58900.0,117800.0,619.98,False
event_197,user_03,expense,Clothing and household items,shopping,debit,184274.02,IDR,2019-05-14,2019-05-14,settled,,reducible,66120.0,184274.02,969.82,False
event_198,user_03,income,Payroll credit,salary,credit,4365000.0,IDR,2019-06-15,2019-06-15,settled,,fixed,,4365000.0,22972.77,False
event_199,user_03,expense,Landlord standing order,rent,debit,1140000.0,IDR,2019-06-04,2019-06-04,settled,,fixed,,1140000.0,5999.76,False
event_200,user_03,expense,Water and power payment,utilities,debit,270537.63,IDR,2019-06-08,2019-06-08,settled,,fixed,,270537.63,1423.83,False
event_201,user_03,subscription,Shared storage plan,cloud_storage,debit,20900.0,IDR,2019-06-14,2019-06-14,settled,,stoppable,,20900.0,110.0,False
event_202,user_03,subscription,Video streaming plan,streaming,debit,117800.0,IDR,2019-06-11,2019-06-11,settled,,reducible_or_stoppable,58900.0,117800.0,619.98,False
event_203,user_03,expense,Clothing and household items,shopping,debit,153395.26,IDR,2019-06-14,2019-06-14,settled,,reducible,66120.0,153395.26,807.31,False
event_204,user_03,income,Payroll credit,salary,credit,4365000.0,IDR,2019-07-15,2019-07-15,settled,,fixed,,4365000.0,22972.77,False
event_205,user_03,expense,Landlord standing order,rent,debit,1140000.0,IDR,2019-07-04,2019-07-04,settled,,fixed,,1140000.0,5999.76,False
event_206,user_03,expense,Water and power payment,utilities,debit,303042.45,IDR,2019-07-08,2019-07-08,settled,,fixed,,303042.45,1594.9,False
event_207,user_03,subscription,Shared storage plan,cloud_storage,debit,20900.0,IDR,2019-07-14,2019-07-14,settled,,stoppable,,20900.0,110.0,False
event_208,user_03,subscription,Video streaming plan,streaming,debit,117800.0,IDR,2019-07-11,2019-07-11,settled,,reducible_or_stoppable,58900.0,117800.0,619.98,False
event_209,user_03,expense,Clothing and household items,shopping,debit,173930.81,IDR,2019-07-14,2019-07-14,settled,,reducible,66120.0,173930.81,915.39,False
event_210,user_03,income,Payroll credit,salary,credit,4365000.0,IDR,2019-08-15,2019-08-15,settled,,fixed,,4365000.0,22972.77,False
event_211,user_03,income,Promotion arrears payment,salary,credit,1964250.0,IDR,2019-08-20,2019-08-20,settled,,fixed,,1964250.0,10337.75,False
event_212,user_03,expense,Landlord standing order,rent,debit,1140000.0,IDR,2019-08-04,2019-08-04,settled,,fixed,,1140000.0,5999.76,False
event_213,user_03,expense,Water and power payment,utilities,debit,262344.55,IDR,2019-08-08,2019-08-08,settled,,fixed,,262344.55,1380.71,False
event_214,user_03,subscription,Shared storage plan,cloud_storage,debit,20900.0,IDR,2019-08-14,2019-08-14,settled,,stoppable,,20900.0,110.0,False
event_215,user_03,subscription,Video streaming plan,streaming,debit,117800.0,IDR,2019-08-11,2019-08-11,settled,,reducible_or_stoppable,58900.0,117800.0,619.98,False
event_216,user_03,expense,Clothing and household items,shopping,debit,180395.29,IDR,2019-08-14,2019-08-14,settled,,reducible,66120.0,180395.29,949.41,False
event_217,user_03,expense,Bulk pantry shop,groceries,debit,159576.52,IDR,2019-03-12,2019-03-12,settled,,fixed,,159576.52,839.84,False
event_218,user_03,expense,Bulk pantry shop,groceries,debit,234390.87,IDR,2019-03-22,2019-03-22,settled,,fixed,,234390.87,1233.59,False
event_219,user_03,expense,Bulk pantry shop,groceries,debit,230312.98,IDR,2019-04-01,2019-04-01,settled,,fixed,,230312.98,1212.13,False
event_220,user_03,expense,Supermarket basket,groceries,debit,234602.65,IDR,2019-04-11,2019-04-11,settled,,fixed,,234602.65,1234.7,False
event_221,user_03,expense,Neighbourhood grocer,groceries,debit,209875.85,IDR,2019-04-21,2019-04-21,settled,,fixed,,209875.85,1104.57,False
event_222,user_03,expense,Weekly produce market,groceries,debit,178469.49,IDR,2019-05-01,2019-05-01,settled,,fixed,,178469.49,939.28,False
event_223,user_03,expense,Weekly produce market,groceries,debit,180577.99,IDR,2019-05-11,2019-05-11,settled,,fixed,,180577.99,950.37,False
event_224,user_03,expense,Household groceries,groceries,debit,155851.46,IDR,2019-05-21,2019-05-21,settled,,fixed,,155851.46,820.24,False
event_225,user_03,expense,Grocery delivery,groceries,debit,188355.72,IDR,2019-05-31,2019-05-31,settled,,fixed,,188355.72,991.31,False
event_226,user_03,expense,Household groceries,groceries,debit,166710.61,IDR,2019-06-10,2019-06-10,settled,,fixed,,166710.61,877.39,False
event_227,user_03,expense,Grocery delivery,groceries,debit,171495.67,IDR,2019-06-20,2019-06-20,settled,,fixed,,171495.67,902.57,False
event_228,user_03,expense,Supermarket basket,groceries,debit,145691.38,IDR,2019-06-30,2019-06-30,settled,,fixed,,145691.38,766.77,False
event_229,user_03,expense,Supermarket basket,groceries,debit,171259.18,IDR,2019-07-10,2019-07-10,settled,,fixed,,171259.18,901.33,False
event_230,user_03,expense,Local market purchase,groceries,debit,173004.74,IDR,2019-07-20,2019-07-20,settled,,fixed,,173004.74,910.52,False
event_231,user_03,expense,Supermarket basket,groceries,debit,214266.98,IDR,2019-07-30,2019-07-30,settled,,fixed,,214266.98,1127.68,False
event_232,user_03,expense,Weekly produce market,groceries,debit,221578.88,IDR,2019-08-09,2019-08-09,settled,,fixed,,221578.88,1166.16,False
event_233,user_03,expense,Local market purchase,groceries,debit,240706.45,IDR,2019-08-19,2019-08-19,settled,,fixed,,240706.45,1266.83,False
event_234,user_03,expense,Neighbourhood grocer,groceries,debit,200238.72,IDR,2019-08-29,2019-08-29,settled,,fixed,,200238.72,1053.85,False
event_235,user_03,expense,Parking and tolls,transport,debit,81510.25,IDR,2019-03-13,2019-03-13,settled,,fixed,,81510.25,428.98,False
event_236,user_03,expense,Parking and tolls,transport,debit,116319.21,IDR,2019-04-03,2019-04-03,settled,,fixed,,116319.21,612.18,False
event_237,user_03,expense,Commuter pass,transport,debit,71790.29,IDR,2019-04-24,2019-04-24,settled,,fixed,,71790.29,377.83,False
event_238,user_03,expense,Fuel refill,transport,debit,73531.06,IDR,2019-05-15,2019-05-15,settled,,fixed,,73531.06,386.99,False
event_239,user_03,expense,Parking and tolls,transport,debit,106806.88,IDR,2019-06-05,2019-06-05,settled,,fixed,,106806.88,562.12,False
event_240,user_03,expense,Vehicle charging,transport,debit,79693.97,IDR,2019-06-26,2019-06-26,settled,,fixed,,79693.97,419.43,False
event_241,user_03,expense,Metro and bus fares,transport,debit,83523.33,IDR,2019-07-17,2019-07-17,settled,,fixed,,83523.33,439.58,False
event_242,user_03,expense,Metro and bus fares,transport,debit,99961.13,IDR,2019-08-07,2019-08-07,settled,,fixed,,99961.13,526.09,False
event_243,user_03,expense,Rail pass,transport,debit,106233.46,IDR,2019-08-28,2019-08-28,settled,,fixed,,106233.46,559.1,False
event_244,user_03,expense,Bakery and snacks,dining,debit,117456.78,IDR,2019-03-09,2019-03-09,settled,,fixed,,117456.78,618.17,False
event_245,user_03,expense,Bakery and snacks,dining,debit,141412.46,IDR,2019-03-30,2019-03-30,settled,,fixed,,141412.46,744.25,False
event_246,user_03,expense,Quick-service meal,dining,debit,146236.28,IDR,2019-04-20,2019-04-20,settled,,fixed,,146236.28,769.63,False
event_247,user_03,expense,Coffee shop,dining,debit,132247.64,IDR,2019-05-11,2019-05-11,settled,,fixed,,132247.64,696.01,False
event_248,user_03,expense,Lunch with colleagues,dining,debit,158476.5,IDR,2019-06-01,2019-06-01,settled,,fixed,,158476.5,834.05,False
event_249,user_03,expense,Takeaway order,dining,debit,175170.67,IDR,2019-06-22,2019-06-22,settled,,fixed,,175170.67,921.91,False
event_250,user_03,expense,Quick-service meal,dining,debit,171303.21,IDR,2019-07-13,2019-07-13,settled,,fixed,,171303.21,901.56,False
event_251,user_03,expense,Lunch with colleagues,dining,debit,171191.99,IDR,2019-08-03,2019-08-03,settled,,fixed,,171191.99,900.97,False
event_252,user_03,expense,Coffee shop,dining,debit,135718.35,IDR,2019-08-24,2019-08-24,settled,,fixed,,135718.35,714.28,False
event_253,user_03,income,August 2019 net salary,salary,credit,4365000.0,IDR,2019-08-31,2019-08-31,settled,,fixed,,4365000.0,22972.77,True
event_254,user_03,expense,Pending pharmacy card charge,healthcare,debit,95000.0,IDR,2019-09-02,2019-09-07,pending,,fixed,,95000.0,499.98,False
event_255,user_04,income,Payroll credit,salary,credit,38190000.0,IDR,2024-01-15,2024-01-15,settled,,fixed,,38190000.0,200992.0,False
event_256,user_04,expense,Residential rent payment,rent,debit,12293000.0,IDR,2024-01-01,2024-01-01,settled,,fixed,,12293000.0,64697.43,False
event_257,user_04,expense,Municipal utilities,utilities,debit,2017103.37,IDR,2024-01-05,2024-01-05,settled,,fixed,,2017103.37,10615.91,False
event_258,user_04,subscription,Music service subscription,music_subscription,debit,332500.0,IDR,2024-01-10,2024-01-10,settled,,stoppable,,332500.0,1749.93,False
event_259,user_04,subscription,Food delivery membership,delivery_membership,debit,377150.0,IDR,2024-01-12,2024-01-12,settled,,fixed,,377150.0,1984.92,False
event_260,user_04,subscription,Gym membership,gym,debit,1027900.0,IDR,2024-01-09,2024-01-09,settled,,fixed,,1027900.0,5409.78,False
event_261,user_04,expense,Local event tickets,entertainment,debit,1484369.68,IDR,2024-01-13,2024-01-13,settled,,reducible,692550.0,1484369.68,7812.16,False
event_262,user_04,income,Payroll credit,salary,credit,38190000.0,IDR,2024-02-15,2024-02-15,settled,,fixed,,38190000.0,200992.0,False
event_263,user_04,expense,Residential rent payment,rent,debit,12293000.0,IDR,2024-02-01,2024-02-01,settled,,fixed,,12293000.0,64697.43,False
event_264,user_04,expense,Municipal utilities,utilities,debit,1981052.47,IDR,2024-02-05,2024-02-05,settled,,fixed,,1981052.47,10426.18,False
event_265,user_04,subscription,Music service subscription,music_subscription,debit,332500.0,IDR,2024-02-10,2024-02-10,settled,,stoppable,,332500.0,1749.93,False
event_266,user_04,subscription,Food delivery membership,delivery_membership,debit,377150.0,IDR,2024-02-12,2024-02-12,settled,,fixed,,377150.0,1984.92,False
event_267,user_04,subscription,Gym membership,gym,debit,1027900.0,IDR,2024-02-09,2024-02-09,settled,,fixed,,1027900.0,5409.78,False
event_268,user_04,expense,Local event tickets,entertainment,debit,1375854.05,IDR,2024-02-13,2024-02-13,settled,,reducible,692550.0,1375854.05,7241.05,False
event_269,user_04,income,Payroll credit,salary,credit,38190000.0,IDR,2024-03-15,2024-03-15,settled,,fixed,,38190000.0,200992.0,False
event_270,user_04,income,Quarterly performance bonus,salary,credit,10498464.28,IDR,2024-03-22,2024-03-22,settled,,fixed,,10498464.28,55252.88,False
event_271,user_04,expense,Residential rent payment,rent,debit,12293000.0,IDR,2024-03-01,2024-03-01,settled,,fixed,,12293000.0,64697.43,False
event_272,user_04,expense,Municipal utilities,utilities,debit,2033868.83,IDR,2024-03-05,2024-03-05,settled,,fixed,,2033868.83,10704.15,False
event_273,user_04,subscription,Music service subscription,music_subscription,debit,332500.0,IDR,2024-03-10,2024-03-10,settled,,stoppable,,332500.0,1749.93,False
event_274,user_04,subscription,Food delivery membership,delivery_membership,debit,377150.0,IDR,2024-03-12,2024-03-12,settled,,fixed,,377150.0,1984.92,False
event_275,user_04,subscription,Gym membership,gym,debit,1027900.0,IDR,2024-03-09,2024-03-09,settled,,fixed,,1027900.0,5409.78,False
event_276,user_04,expense,Local event tickets,entertainment,debit,1542620.0,IDR,2024-03-13,2024-03-13,settled,,reducible,692550.0,1542620.0,8118.73,False
event_277,user_04,income,Payroll credit,salary,credit,38190000.0,IDR,2024-04-15,2024-04-15,settled,,fixed,,38190000.0,200992.0,False
event_278,user_04,expense,Residential rent payment,rent,debit,12293000.0,IDR,2024-04-01,2024-04-01,settled,,fixed,,12293000.0,64697.43,False
event_279,user_04,expense,Municipal utilities,utilities,debit,1980834.82,IDR,2024-04-05,2024-04-05,settled,,fixed,,1980834.82,10425.03,False
event_280,user_04,subscription,Music service subscription,music_subscription,debit,332500.0,IDR,2024-04-10,2024-04-10,settled,,stoppable,,332500.0,1749.93,False
event_281,user_04,subscription,Food delivery membership,delivery_membership,debit,377150.0,IDR,2024-04-12,2024-04-12,settled,,fixed,,377150.0,1984.92,False
event_282,user_04,subscription,Gym membership,gym,debit,1027900.0,IDR,2024-04-09,2024-04-09,settled,,fixed,,1027900.0,5409.78,False
event_283,user_04,expense,Local event tickets,entertainment,debit,1291303.65,IDR,2024-04-13,2024-04-13,settled,,reducible,692550.0,1291303.65,6796.06,False
event_284,user_04,income,Payroll credit,salary,credit,38190000.0,IDR,2024-05-15,2024-05-15,settled,,fixed,,38190000.0,200992.0,False
event_285,user_04,expense,Residential rent payment,rent,debit,12293000.0,IDR,2024-05-01,2024-05-01,settled,,fixed,,12293000.0,64697.43,False
event_286,user_04,expense,Municipal utilities,utilities,debit,2004118.6,IDR,2024-05-05,2024-05-05,settled,,fixed,,2004118.6,10547.57,False
event_287,user_04,subscription,Music service subscription,music_subscription,debit,332500.0,IDR,2024-05-10,2024-05-10,settled,,stoppable,,332500.0,1749.93,False
event_288,user_04,subscription,Food delivery membership,delivery_membership,debit,377150.0,IDR,2024-05-12,2024-05-12,settled,,fixed,,377150.0,1984.92,False
event_289,user_04,subscription,Gym membership,gym,debit,1027900.0,IDR,2024-05-09,2024-05-09,settled,,fixed,,1027900.0,5409.78,False
event_290,user_04,expense,Local event tickets,entertainment,debit,1231859.39,IDR,2024-05-13,2024-05-13,settled,,reducible,692550.0,1231859.39,6483.21,False
event_291,user_04,expense,Residential rent payment,rent,debit,12293000.0,IDR,2024-06-01,2024-06-01,settled,,fixed,,12293000.0,64697.43,False
event_292,user_04,expense,Local market purchase,groceries,debit,1685953.79,IDR,2023-12-09,2023-12-09,settled,,fixed,,1685953.79,8873.09,False
event_293,user_04,expense,Fresh food shop,groceries,debit,1749986.6,IDR,2023-12-16,2023-12-16,settled,,fixed,,1749986.6,9210.09,False
event_294,user_04,expense,Bulk pantry shop,groceries,debit,1383275.31,IDR,2023-12-23,2023-12-23,settled,,fixed,,1383275.31,7280.11,False
event_295,user_04,expense,Neighbourhood grocer,groceries,debit,1482897.31,IDR,2023-12-30,2023-12-30,settled,,fixed,,1482897.31,7804.41,False
event_296,user_04,expense,Weekly produce market,groceries,debit,1818044.76,IDR,2024-01-06,2024-01-06,settled,,fixed,,1818044.76,9568.28,False
event_297,user_04,expense,Local market purchase,groceries,debit,1413898.4,IDR,2024-01-13,2024-01-13,settled,,fixed,,1413898.4,7441.27,False
event_298,user_04,expense,Household groceries,groceries,debit,1351288.83,IDR,2024-01-20,2024-01-20,settled,,fixed,,1351288.83,7111.76,False
event_299,user_04,expense,Weekly produce market,groceries,debit,1178544.55,IDR,2024-01-27,2024-01-27,settled,,fixed,,1178544.55,6202.62,False
event_300,user_04,expense,Neighbourhood grocer,groceries,debit,1697006.55,IDR,2024-02-03,2024-02-03,settled,,fixed,,1697006.55,8931.26,False
event_301,user_04,expense,Weekly produce market,groceries,debit,1087788.82,IDR,2024-02-10,2024-02-10,settled,,fixed,,1087788.82,5724.98,False
event_302,user_04,expense,Local market purchase,groceries,debit,1753801.95,IDR,2024-02-17,2024-02-17,settled,,fixed,,1753801.95,9230.17,False
event_303,user_04,expense,Local market purchase,groceries,debit,1203621.92,IDR,2024-02-24,2024-02-24,settled,,fixed,,1203621.92,6334.6,False
event_304,user_04,expense,Neighbourhood grocer,groceries,debit,1674003.66,IDR,2024-03-02,2024-03-02,settled,,fixed,,1674003.66,8810.2,False
event_305,user_04,expense,Local market purchase,groceries,debit,1347842.61,IDR,2024-03-09,2024-03-09,settled,,fixed,,1347842.61,7093.63,False
event_306,user_04,expense,Supermarket basket,groceries,debit,1453711.32,IDR,2024-03-16,2024-03-16,settled,,fixed,,1453711.32,7650.81,False
event_307,user_04,expense,Supermarket basket,groceries,debit,1447770.09,IDR,2024-03-23,2024-03-23,settled,,fixed,,1447770.09,7619.54,False
event_308,user_04,expense,Grocery delivery,groceries,debit,1261462.72,IDR,2024-03-30,2024-03-30,settled,,fixed,,1261462.72,6639.01,False
event_309,user_04,expense,Grocery delivery,groceries,debit,1825667.28,IDR,2024-04-06,2024-04-06,settled,,fixed,,1825667.28,9608.39,False
event_310,user_04,expense,Fresh food shop,groceries,debit,1184189.4,IDR,2024-04-13,2024-04-13,settled,,fixed,,1184189.4,6232.33,False
event_311,user_04,expense,Bulk pantry shop,groceries,debit,1617937.79,IDR,2024-04-20,2024-04-20,settled,,fixed,,1617937.79,8515.12,False
event_312,user_04,expense,Neighbourhood grocer,groceries,debit,1519414.73,IDR,2024-04-27,2024-04-27,settled,,fixed,,1519414.73,7996.6,False
event_313,user_04,expense,Neighbourhood grocer,groceries,debit,1831437.58,IDR,2024-05-04,2024-05-04,settled,,fixed,,1831437.58,9638.76,False
event_314,user_04,expense,Fresh food shop,groceries,debit,1698278.31,IDR,2024-05-11,2024-05-11,settled,,fixed,,1698278.31,8937.95,False
event_315,user_04,expense,Grocery delivery,groceries,debit,1075064.04,IDR,2024-05-18,2024-05-18,settled,,fixed,,1075064.04,5658.01,False
event_316,user_04,expense,Local market purchase,groceries,debit,1809752.54,IDR,2024-05-25,2024-05-25,settled,,fixed,,1809752.54,9524.63,False
event_317,user_04,expense,Bulk pantry shop,groceries,debit,1433695.5,IDR,2024-06-01,2024-06-01,settled,,fixed,,1433695.5,7545.47,False
event_318,user_04,expense,Fuel refill,transport,debit,649231.24,IDR,2023-12-10,2023-12-10,settled,,fixed,,649231.24,3416.87,False
event_319,user_04,expense,Local taxi,transport,debit,876705.51,IDR,2023-12-17,2023-12-17,settled,,fixed,,876705.51,4614.06,False
event_320,user_04,expense,Local taxi,transport,debit,825832.49,IDR,2023-12-24,2023-12-24,settled,,fixed,,825832.49,4346.31,False
event_321,user_04,expense,Ride-hailing trip,transport,debit,769694.2,IDR,2023-12-31,2023-12-31,settled,,fixed,,769694.2,4050.86,False
event_322,user_04,expense,Parking and tolls,transport,debit,841811.01,IDR,2024-01-07,2024-01-07,settled,,fixed,,841811.01,4430.41,False
event_323,user_04,expense,Fuel refill,transport,debit,820888.17,IDR,2024-01-14,2024-01-14,settled,,fixed,,820888.17,4320.29,False
